train_batch,test_batch,mmd_score,mean_regret,median_regret,max_regret,num_queries,same_batch
3,19,0.013106259517371655,16.322099646499925,1.3111977588220638,1421.872549019608,100,False
3,20,0.01463623158633709,5.293460377071309,1.349850708127105,201.20933625091175,100,False
3,21,0.021966800093650818,3.78491068217782,1.3923504819695227,139.95704057279238,100,False
3,22,0.028977829962968826,136.0045876754482,1.3030388840909326,12324.666666666666,100,False
3,23,0.037369899451732635,10.201649422072313,1.2880485515472315,329.0121212121212,39,False
4,0,0.041763097047805786,4.007929626769197,1.2078972707778983,157.36672454959844,100,False
4,1,0.015333063900470734,25.14156682419822,1.2508744198853394,2028.2760472610096,100,False
4,2,0.03203776478767395,12.635899364420423,1.336770967185246,578.3855421686746,100,False
4,3,0.02329360693693161,14.827179112436813,1.326876106824765,670.5909090909091,100,False
4,4,0.0,3.96946671032741,1.1444244651482776,253.55555555555557,100,True
4,5,0.01526570599526167,4.6208828846077985,1.2058504500186356,268.79545454545456,100,False
4,6,0.016973093152046204,9.804100596946494,1.2966022551831786,542.3807692307693,100,False
4,7,0.021096818149089813,5.593296693945211,1.384447248139819,117.95747679045093,100,False
4,8,0.0159654151648283,5.027746878702602,1.150457623423577,187.29526627218937,100,False
4,9,0.02315215766429901,22.170870326838127,1.2787424715312086,947.2083333333334,100,False
4,10,0.0325007289648056,54.16261720756097,1.3220822385106072,5136.61320754717,100,False
4,11,0.023952607065439224,15.442879838111464,1.519955512643902,438.8892215568862,100,False
4,12,0.026022247970104218,25.802971755958083,1.3337426604746314,1147.7289156626505,100,False
4,13,0.023943867534399033,30.30645721585375,1.241164296494032,2803.9232111692845,100,False
4,14,0.022264055907726288,12.860722615099112,1.405644330410051,851.539033457249,100,False
4,15,0.022755125537514687,83.05688796992577,1.4174390496318958,7266.425287356322,100,False
4,16,0.026200413703918457,24.743797457259152,1.1998644354478176,1678.795275590551,100,False
4,17,0.014419537968933582,5.725445655490853,1.328001236385683,102.9177355909013,100,False
4,18,0.023751042783260345,5.638575285667032,1.3066874576150904,153.38317757009347,100,False
4,19,0.02694397047162056,10.80859223592403,1.244287891673482,688.4117647058824,100,False
4,20,0.017800306901335716,2.820978213268895,1.2644451060369226,37.00463877598977,100,False
4,21,0.022808479145169258,5.426548624186357,1.221092177167149,169.93162393162393,100,False
4,22,0.014376441016793251,33.3100400130282,1.2324676965980048,847.9055555555556,100,False
4,23,0.030527539551258087,3.921953282907741,1.2880485515472315,88.64260158199083,39,False
5,0,0.040071770548820496,20.987805493312802,1.3631924330720249,1123.214099799212,100,False
5,1,0.027906721457839012,52.0898231062987,1.3560628615877388,2918.9921465968587,100,False
5,2,0.02008264884352684,14.366815015934144,1.4494586998314614,596.6626506024096,100,False
5,3,0.02021435648202896,30.222799309519864,1.347887549927252,1966.9772727272727,100,False
5,4,0.021052801981568336,436.77873298662564,1.2820001116898598,43167.49367088608,100,False
5,5,0.0,2.722666491198528,1.1139710570296297,49.604166666666664,100,True
5,6,0.02607128955423832,14.725272400781957,1.3939220183486238,999.7582417582418,100,False
5,7,0.029326334595680237,6.157350523454693,1.4159265118402424,109.51328903654485,100,False
5,8,0.024207323789596558,7.647264651964454,1.3587761831212768,187.29526627218937,100,False
5,9,0.030758023262023926,40.28790009481362,1.4069408532643828,2397.826666666667,100,False
5,10,0.0443887785077095,107.52281763726586,1.3282843396521962,5881.173553719008,100,False
5,11,0.03256315737962723,47.19852891113291,1.471964349415047,2530.1021505376343,100,False
5,12,0.025580119341611862,21.278008298897113,1.3335954205628349,867.0662650602409,100,False
5,13,0.02308225817978382,37.51337805239224,1.3436216916065566,2823.0750436300177,100,False
5,14,0.025309927761554718,19.01788103006513,1.413362465994045,795.6101694915255,100,False
5,15,0.01923251897096634,11.590199553036365,1.4404265709719728,390.40425531914894,100,False
5,16,0.026132527738809586,5.445911681936037,1.2589294951145,129.5016077170418,100,False
5,17,0.020195405930280685,124.25977273016854,1.4822531582284117,11267.091269841269,100,False
5,18,0.04140358790755272,25.530547582729888,1.4270888413464877,1972.8172043010754,100,False
5,19,0.018398744985461235,17.448463292779294,1.2995368935570373,1421.872549019608,100,False
5,20,0.026819488033652306,3.481703647464052,1.3130161963286535,48.38895417156287,100,False
5,21,0.02614295482635498,57.40343063205797,1.3010616409478033,5348.622807017544,100,False
5,22,0.017087018117308617,85.86932618575662,1.2494536835061405,5013.536231884058,100,False
5,23,0.05130905285477638,3.62071453061616,1.2585778302938422,66.95691747572816,39,False
6,0,0.023444853723049164,3.8780400338347865,1.2048802128068612,174.57607987844585,100,False
6,1,0.022944137454032898,13.055751629580374,1.262136129900048,867.0236305048334,100,False
6,2,0.03871801123023033,15.418134185168922,1.4299615669987422,596.6626506024096,100,False
6,3,0.028424357995390892,15.659100968252973,1.391168331506084,595.8863636363637,100,False
6,4,0.01845388114452362,113.75789389170588,1.1461096767822752,10853.430379746836,100,False
6,5,0.022190116345882416,5.797241083282341,1.343495422049679,270.25,100,False
6,6,0.0,1.71481544324323,1.1157146720372768,36.96842105263158,100,True
6,7,0.026185616850852966,16.014318358995116,1.4502309072172819,1150.1842105263158,100,False
6,8,0.01065822783857584,4.0542161755462125,1.3189064616477817,187.29526627218937,100,False
6,9,0.016388528048992157,22.56784930995985,1.2528669433649453,947.2083333333334,100,False
6,10,0.02493671327829361,21.428561663569035,1.320745989725379,1173.116129032258,100,False
6,11,0.013161227107048035,6.880493666592227,1.3004271335780813,196.8892215568862,100,False
